u|v|s
7122.0|7601.0|-0.016451858856878544
7122.0|5337.0|0.0
7122.0|3320.0|0.0
7122.0|7558.0|0.0
7122.0|5519.0|0.0
7122.0|5519.0|0.0
7122.0|2794.0|0.08255516779007466
7122.0|7007.0|0.0
7122.0|4628.0|0.0
7122.0|1258.0|0.0
7122.0|1081.0|0.0
7122.0|1918.0|0.0
7122.0|6495.0|0.0
7122.0|4176.0|-0.5540611269709811
7122.0|4176.0|-0.5540611269709811
7122.0|1063.0|0.0
7122.0|723.0|0.0
7122.0|6922.0|0.0
7122.0|6922.0|0.0
7122.0|6083.0|0.0
7122.0|2164.0|0.0
7122.0|3492.0|0.0
7122.0|452.0|0.0
7122.0|4161.0|0.0
7122.0|662.0|0.0
7122.0|7921.0|0.0
7122.0|5823.0|0.0
7122.0|5823.0|0.0
7122.0|5823.0|0.0
7122.0|5739.0|0.0
7122.0|1066.0|0.0
7122.0|278.0|0.0
7122.0|6948.0|0.0
7122.0|6948.0|0.0
7122.0|4325.0|0.0
7122.0|2408.0|0.0
7122.0|8233.0|0.0
7122.0|7071.0|0.0
7122.0|1401.0|0.0
7122.0|128.0|0.0
7122.0|4750.0|0.0
7122.0|7086.0|0.0
7122.0|8398.0|0.0
7122.0|2871.0|0.0
7122.0|8684.0|0.0
7122.0|3310.0|0.0
7122.0|8287.0|0.0
7122.0|8287.0|0.0
7122.0|8287.0|0.0
7122.0|658.0|0.0
7122.0|658.0|0.0
7122.0|45.0|0.0
7122.0|45.0|0.0
7122.0|7316.0|0.0
7122.0|7316.0|0.0
7122.0|3979.0|0.0
7122.0|6611.0|0.0
7122.0|7678.0|0.0
7122.0|2486.0|0.0
7122.0|297.0|0.0
7122.0|297.0|0.0
7122.0|7669.0|0.0
7122.0|8576.0|0.0
7122.0|6627.0|0.0
7122.0|834.0|0.0
7122.0|8323.0|0.0
7122.0|4559.0|0.0
7122.0|2197.0|0.0
7122.0|7150.0|0.0
7122.0|1117.0|0.0
7122.0|6551.0|0.0
7122.0|6599.0|0.0
7122.0|2689.0|0.0
7122.0|5694.0|0.0
7122.0|6436.0|0.0
7122.0|7882.0|0.0
7122.0|4052.0|0.0
7122.0|4052.0|0.0
7122.0|4052.0|0.0
7122.0|4052.0|0.0
7122.0|4052.0|0.0
7122.0|4052.0|0.0
7122.0|1389.0|0.0
7122.0|1389.0|0.0
7122.0|7690.0|-0.49013258045262137
7122.0|6609.0|0.0
7122.0|7403.0|0.0
7122.0|6638.0|0.0
7122.0|4157.0|0.0
7122.0|4400.0|0.0
7122.0|7194.0|0.0
7122.0|6635.0|0.0
7122.0|2743.0|0.0
7122.0|2743.0|0.0
7122.0|1615.0|0.0
7122.0|926.0|-0.3314258206666278
7122.0|7957.0|0.0
7122.0|7095.0|0.0
7122.0|5404.0|0.0
7122.0|5404.0|0.0
7122.0|5487.0|0.0
7122.0|741.0|0.0
7122.0|3982.0|0.0
7122.0|7199.0|0.0
7122.0|93.0|0.0
7122.0|93.0|0.0
7122.0|7140.0|0.0
7122.0|631.0|0.0
7122.0|1640.0|0.0
7122.0|491.0|0.0
7122.0|2851.0|0.0
7122.0|994.0|0.0
7122.0|390.0|0.0
7122.0|7054.0|0.0
7122.0|1445.0|0.0
7122.0|2174.0|0.0
7122.0|1803.0|0.0
7122.0|5642.0|0.0
7122.0|5376.0|0.0
7122.0|169.0|0.0
7122.0|169.0|0.0
7122.0|6908.0|0.0
7122.0|2764.0|0.0
7122.0|709.0|0.0
7122.0|4150.0|0.0
7122.0|4150.0|0.0
7122.0|6286.0|0.0
7122.0|7405.0|0.0
7122.0|7425.0|0.0
7122.0|7425.0|0.0
7122.0|154.0|-0.6493554499017464
7122.0|5615.0|0.0
7122.0|5615.0|0.0
7122.0|6959.0|0.0
7122.0|2552.0|0.0
7122.0|7987.0|0.0
7122.0|7987.0|0.0
7122.0|2716.0|0.0
7122.0|3398.0|0.0
7122.0|3398.0|0.0
7122.0|575.0|0.0
7122.0|8050.0|0.0
7122.0|2080.0|0.0
7122.0|418.0|0.0
7122.0|418.0|0.0
7122.0|8061.0|0.0
7122.0|7495.0|0.0
7122.0|6839.0|0.0
7122.0|5647.0|0.0
7122.0|5873.0|0.0
7122.0|7329.0|0.0
7122.0|4315.0|0.0
7122.0|1727.0|0.0
7122.0|1727.0|0.0
7122.0|5301.0|0.0
7122.0|179.0|0.0
7122.0|551.0|0.0
7122.0|1036.0|0.0
7122.0|1036.0|0.0
7122.0|1036.0|0.0
7122.0|4294.0|0.3951356429387222
7122.0|4294.0|0.3951356429387222
7122.0|4669.0|0.0
7122.0|7264.0|0.0
7122.0|6562.0|0.0
7122.0|2077.0|0.0
7122.0|2077.0|0.0
7122.0|6705.0|0.0
7122.0|6705.0|0.0
7122.0|647.0|0.0
7122.0|647.0|0.0
7122.0|3504.0|0.0
7122.0|4405.0|0.0
7122.0|7831.0|0.0
7122.0|8500.0|0.0
7122.0|4676.0|0.0
7122.0|6659.0|0.0
7122.0|598.0|0.0
7122.0|2974.0|0.0
7122.0|2231.0|0.0
7122.0|6740.0|0.0
7122.0|6940.0|0.0
7122.0|17.0|0.28664344950579507
7122.0|3317.0|0.0
7122.0|4312.0|-0.9333522477968017
7122.0|4312.0|-0.9333522477968017
7122.0|4312.0|-0.9333522477968017
7122.0|4312.0|-0.9333522477968017
7122.0|312.0|0.0
7122.0|2475.0|0.0
7122.0|4215.0|0.0
7122.0|6786.0|0.0
7122.0|1980.0|0.0
7122.0|7695.0|0.0
7122.0|2768.0|0.0
7122.0|4636.0|0.0
7122.0|2682.0|0.0
7122.0|2682.0|0.0
7122.0|818.0|0.0
7122.0|3090.0|0.0
7122.0|3280.0|0.0
7122.0|1718.0|0.0
7122.0|1718.0|0.0
7122.0|3804.0|0.0
7122.0|2228.0|0.0
7122.0|2683.0|0.0
7122.0|2683.0|0.0
7122.0|3034.0|0.0
7122.0|4235.0|0.0
7122.0|4365.0|-0.2899650523268402
7122.0|4365.0|-0.2899650523268402
7122.0|7059.0|0.0
7122.0|5702.0|0.0
7122.0|5702.0|0.0
7122.0|5702.0|0.0
7122.0|5702.0|0.0
7122.0|5702.0|0.0
7122.0|665.0|0.0
7122.0|2734.0|0.0
7122.0|7557.0|0.0
7122.0|4415.0|0.0
7122.0|8536.0|-0.3472790509832297
7122.0|7867.0|0.0
7122.0|4541.0|0.0
7122.0|7389.0|0.0
7122.0|1540.0|0.0
7122.0|5549.0|0.0
7122.0|5549.0|0.0
7122.0|247.0|0.01213700317139604
7122.0|247.0|0.01213700317139604
7122.0|14.0|0.0
7122.0|8507.0|0.0
7122.0|7366.0|0.0
7122.0|7973.0|0.0
7122.0|4286.0|0.0
7122.0|3960.0|0.0
7122.0|5058.0|0.0
7122.0|8142.0|0.0
7122.0|1396.0|0.0
7122.0|1396.0|0.0
7122.0|606.0|0.0
7122.0|7005.0|0.0
7122.0|542.0|0.0
7122.0|8701.0|0.0
7122.0|4527.0|0.0
7122.0|6942.0|0.0
7122.0|6942.0|0.0
7122.0|4244.0|0.0
7122.0|3209.0|0.15365013631427626
7122.0|5572.0|0.0
7122.0|1027.0|0.0
7122.0|8208.0|0.0
7122.0|3296.0|0.0
7122.0|6408.0|0.0
7122.0|701.0|0.0
7122.0|4611.0|0.0
7122.0|7935.0|0.0
7122.0|7020.0|0.0
7122.0|7020.0|0.0
7122.0|7020.0|0.0
7122.0|3334.0|0.0
7122.0|7314.0|0.0
7122.0|7726.0|0.0
7122.0|7248.0|0.0
7122.0|753.0|0.0
7122.0|4830.0|0.0
7122.0|2513.0|0.0
7122.0|871.0|0.0
7122.0|4529.0|0.0
7122.0|6931.0|0.0
7122.0|2033.0|0.0
7122.0|410.0|0.0
7122.0|526.0|0.0
7122.0|3781.0|0.0
7122.0|482.0|0.0
7122.0|97.0|0.0
7122.0|8172.0|0.0
7122.0|3082.0|0.0
7122.0|2087.0|0.0
7122.0|3411.0|0.0
7122.0|8635.0|0.0
7122.0|3180.0|0.0
7122.0|3986.0|0.0
7122.0|8337.0|0.0
7122.0|759.0|0.0
7122.0|7970.0|0.0
7122.0|3629.0|0.0
7122.0|506.0|0.0
7122.0|506.0|0.0
7122.0|6965.0|0.0
7122.0|8575.0|0.0
7122.0|493.0|0.0
7122.0|7985.0|0.0
7122.0|7411.0|0.0
7122.0|7399.0|0.0
7122.0|151.0|0.0
7122.0|6722.0|0.0
7122.0|2848.0|0.0
7122.0|1410.0|0.0
7122.0|4752.0|0.0
4318.0|7945.0|0.0
4318.0|7579.0|0.0
5683.0|7786.0|0.0
5683.0|7172.0|0.0
5683.0|7956.0|0.0
5683.0|7566.0|0.0
5683.0|7223.0|0.0
5683.0|6609.0|0.0
5683.0|7595.0|0.0
5683.0|6502.0|0.0
5683.0|6558.0|0.0
5683.0|6448.0|0.0
5683.0|7367.0|0.0
5683.0|7534.0|0.0
5683.0|6679.0|0.0
5683.0|7985.0|0.0
5683.0|8584.0|0.0
5683.0|7416.0|0.0
5437.0|6477.0|0.0
5437.0|6484.0|0.0
5437.0|8711.0|0.0
5437.0|7816.0|0.0
5437.0|6448.0|0.0
5437.0|7456.0|0.0
5437.0|6901.0|0.0
5437.0|6811.0|0.0
5437.0|7813.0|0.0
5437.0|7122.0|0.0
5437.0|7527.0|0.0
5437.0|6480.0|0.0
5437.0|6435.0|0.0
5437.0|7752.0|0.0
5437.0|7289.0|0.0
5437.0|7765.0|0.0
7223.0|8343.0|-0.20606503963223968
7223.0|6442.0|0.0
7223.0|8236.0|0.0
7223.0|7090.0|0.0
7223.0|7538.0|0.04828168885018566
7223.0|7662.0|0.0
7223.0|7034.0|0.0
7223.0|1055.0|0.0
7223.0|7237.0|0.28312830667190486
7223.0|481.0|0.0
6448.0|5482.0|0.0
6448.0|7140.0|0.0
6830.0|7853.0|0.0
6830.0|1620.0|0.0
6830.0|46.0|0.0
6830.0|2583.0|0.0
6830.0|1451.0|0.0
6830.0|4399.0|0.0
6830.0|128.0|0.0
6830.0|5627.0|0.0
6830.0|224.0|0.0
6830.0|2734.0|0.0
6830.0|1507.0|-3.8430424035868627
6830.0|8492.0|0.0
6830.0|6187.0|0.0
6830.0|2029.0|0.0
4473.0|8557.0|0.20756085629356444
4473.0|8341.0|0.0
6659.0|5956.0|0.0431570299693259
6659.0|5867.0|0.0
6659.0|6969.0|0.0
6659.0|128.0|0.0
6659.0|1604.0|0.0
6659.0|865.0|0.0
6659.0|12.0|0.0
6659.0|4734.0|-0.07708829338389091
6659.0|760.0|0.0
6659.0|3498.0|0.0
6659.0|2974.0|0.0
6659.0|6071.0|0.0
6659.0|867.0|0.0
6659.0|1497.0|0.0
6659.0|7527.0|0.0
6659.0|2132.0|0.0
6659.0|2846.0|0.0
460.0|7176.0|0.0
5440.0|7038.0|0.0
5440.0|8751.0|0.0
5440.0|7637.0|0.0
5440.0|8795.0|0.0
580.0|7796.0|0.0
580.0|7896.0|0.0
580.0|7882.0|0.7181639032923409
580.0|8306.0|0.0
5504.0|8377.0|0.0
5504.0|7287.0|0.0
5420.0|8140.0|0.0
5420.0|7021.0|0.0
6071.0|6945.0|0.0
6071.0|7172.0|0.0
6071.0|7987.0|0.0
6071.0|6886.0|0.0
6071.0|7364.0|0.0
6071.0|6923.0|0.0
7211.0|1563.0|0.0
7211.0|396.0|0.0
95.0|8671.0|0.0
95.0|8262.0|0.0
95.0|7456.0|0.0
95.0|7389.0|0.0
2633.0|6552.0|0.0
2633.0|6601.0|0.0
2633.0|7876.0|0.0
2633.0|6701.0|0.0
2633.0|7910.0|0.0
2633.0|7874.0|0.0
2633.0|7227.0|0.0
2633.0|8145.0|-0.02144258352838134
2633.0|7508.0|0.0
2633.0|6835.0|0.0
2633.0|7220.0|0.0
2633.0|7766.0|0.0
2633.0|8337.0|0.0
2633.0|6597.0|0.0
2633.0|7615.0|0.0
7220.0|7242.0|0.0
7220.0|1620.0|0.0
7220.0|829.0|0.0
7220.0|45.0|0.0
7220.0|1899.0|0.0
7220.0|7264.0|0.0
7220.0|5618.0|0.0
7220.0|312.0|0.0
7220.0|1037.0|0.0
7220.0|230.0|0.0
7220.0|4162.0|0.0
7220.0|8379.0|0.0
7220.0|3035.0|0.0
7220.0|26.0|0.0
7220.0|2511.0|0.0
2786.0|7015.0|0.0
8731.0|2923.0|0.0
8731.0|3972.0|0.0
8731.0|3086.0|0.0
8731.0|7799.0|0.0
8731.0|1708.0|0.0
8731.0|7738.0|0.0
8731.0|6804.0|0.0
8731.0|6976.0|0.0
8731.0|4410.0|0.0
8731.0|5533.0|0.0
8731.0|5926.0|0.0
8731.0|2658.0|0.0
8731.0|1867.0|0.0
8731.0|7874.0|0.0
8731.0|4233.0|0.0
8731.0|4161.0|0.0
8731.0|5823.0|0.0
8731.0|4325.0|0.0
8731.0|1752.0|0.0
8731.0|585.0|0.0
8731.0|5321.0|0.0
8731.0|670.0|0.0
8731.0|218.0|0.0
8731.0|713.0|0.0
8731.0|5630.0|0.0
8731.0|4386.0|0.0
8731.0|7617.0|0.0
8731.0|93.0|0.0
8731.0|5834.0|0.0
8731.0|491.0|0.0
8731.0|4311.0|0.0
8731.0|1803.0|0.0
8731.0|6448.0|0.0
8731.0|426.0|0.0
8731.0|47.0|0.0
8731.0|4301.0|0.0
8731.0|3338.0|0.0
8731.0|154.0|0.0
8731.0|8676.0|0.0
8731.0|7164.0|0.0
8731.0|3083.0|0.0
8731.0|1899.0|0.0
8731.0|7207.0|0.0
8731.0|6562.0|0.0
8731.0|7133.0|0.0
8731.0|3181.0|0.0
8731.0|7104.0|0.0
8731.0|5379.0|0.0
8731.0|312.0|0.0
8731.0|818.0|0.0
8731.0|4264.0|0.0
8731.0|532.0|0.0
8731.0|4205.0|0.0
8731.0|2896.0|0.0
8731.0|3680.0|0.0
8731.0|8446.0|0.0
8731.0|7757.0|0.0
8731.0|7184.0|0.0
8731.0|6000.0|0.0
8731.0|553.0|0.0
8731.0|3003.0|0.0
8731.0|2823.0|0.0
8731.0|4199.0|0.0
8731.0|6179.0|0.0
8731.0|6925.0|0.0
8731.0|220.0|0.0
8731.0|5429.0|0.0
8731.0|6574.0|0.0
8731.0|4318.0|0.0
8731.0|6826.0|0.0
8731.0|4758.0|0.0
8731.0|610.0|0.0
8731.0|2589.0|0.0
3161.0|7786.0|0.0
3161.0|6860.0|0.0
3161.0|6642.0|0.0
3161.0|7853.0|0.0
3161.0|6978.0|0.0
3161.0|7252.0|0.0
3161.0|8655.0|0.0
3161.0|8563.0|0.0
3161.0|7724.0|0.0
3161.0|7738.0|0.0
3161.0|8027.0|0.0
3161.0|7870.0|0.0
3161.0|7876.0|0.0
3161.0|7578.0|0.0
3161.0|7169.0|0.0
3161.0|6701.0|0.0
3161.0|7797.0|0.0
3161.0|7811.0|0.0
3161.0|6883.0|0.0
3161.0|7772.0|0.6887110288685798
3161.0|7860.0|0.0
3161.0|7078.0|0.0
3161.0|8121.0|0.0
3161.0|7891.0|0.0
3161.0|7888.0|0.0
3161.0|7504.0|0.0
3161.0|8562.0|0.0
3161.0|7530.0|0.0
3161.0|7936.0|0.0
3161.0|7804.0|0.1186457284441053
3161.0|7360.0|0.0
3161.0|7569.0|0.0
3161.0|7921.0|0.0
3161.0|6677.0|0.0
3161.0|7587.0|0.0
3161.0|7704.0|-0.5322242727928376
3161.0|6729.0|0.0
3161.0|8432.0|0.0
3161.0|7906.0|0.0
3161.0|8264.0|0.0
3161.0|7649.0|0.0
3161.0|6790.0|0.0
3161.0|7161.0|0.0
3161.0|7689.0|0.0
3161.0|7847.0|0.0
3161.0|8756.0|0.0
3161.0|7866.0|0.0
3161.0|7785.0|0.0
3161.0|7805.0|0.0
3161.0|8728.0|0.0
3161.0|7494.0|0.0
3161.0|6766.0|0.0
3161.0|7641.0|0.0
3161.0|7532.0|0.0
3161.0|8711.0|0.0
3161.0|8420.0|0.0
3161.0|7562.0|0.0
3161.0|7543.0|0.0
3161.0|7707.0|0.0
3161.0|8648.0|0.0
3161.0|8604.0|0.0
3161.0|6695.0|-0.31484766834895633
3161.0|7266.0|0.0
3161.0|7706.0|0.0
3161.0|8334.0|0.0
3161.0|7651.0|0.0
3161.0|7374.0|0.0
3161.0|7025.0|0.0
3161.0|8262.0|0.0
3161.0|8018.0|0.0
3161.0|8754.0|0.0
3161.0|7045.0|0.0
3161.0|8042.0|0.0
3161.0|7329.0|0.0
3161.0|7813.0|0.0
3161.0|7944.0|0.0
3161.0|7323.0|0.0
3161.0|8508.0|0.0
3161.0|7751.0|0.0
3161.0|8764.0|0.0
3161.0|8787.0|0.0
3161.0|7163.0|-0.19446194073440456
3161.0|7331.0|0.0
3161.0|7367.0|0.0
3161.0|8726.0|0.0
3161.0|8500.0|0.0
3161.0|6716.0|0.0
3161.0|7700.0|0.0
3161.0|8553.0|0.0
3161.0|6809.0|0.0
3161.0|7229.0|0.0
3161.0|7622.0|0.0
3161.0|8651.0|0.0
3161.0|6742.0|0.0
3161.0|8559.0|0.0
3161.0|7383.0|0.0
3161.0|7712.0|0.0
3161.0|7801.0|0.0
3161.0|7023.0|0.0
3161.0|6823.0|0.0
3161.0|7319.0|0.0
3161.0|7682.0|0.0
3161.0|7686.0|0.0
3161.0|7918.0|0.0
3161.0|8729.0|0.0
3161.0|8721.0|0.0
3161.0|8185.0|0.0
3161.0|7703.0|0.0
3161.0|8663.0|0.0
3161.0|8125.0|0.0
3161.0|6900.0|0.0
3161.0|8696.0|0.0
3161.0|7667.0|0.0
3161.0|8739.0|0.0
3161.0|8634.0|0.0
3161.0|6902.0|0.0
3161.0|7005.0|0.0
3161.0|8793.0|0.0
3161.0|6937.0|0.0
3161.0|8803.0|0.0
3161.0|6799.0|0.0
3161.0|8555.0|0.0
3161.0|8453.0|0.0
3161.0|6867.0|0.0
3161.0|8804.0|0.0
3161.0|6832.0|0.0
3161.0|7752.0|0.0
3161.0|7400.0|0.0
3161.0|7208.0|0.0
3161.0|7349.0|0.0
3161.0|7576.0|0.0
3161.0|7746.0|0.0
3161.0|7315.0|0.0
3161.0|7665.0|0.0
3161.0|7765.0|0.0
3161.0|6965.0|0.0
3161.0|7702.0|0.0
3161.0|8654.0|0.0
3161.0|7615.0|0.0
3161.0|8677.0|0.0
3161.0|7800.0|0.0
7617.0|3972.0|0.0
7617.0|7055.0|0.9727343393447775
7617.0|2565.0|0.0
7617.0|6976.0|0.0
7617.0|7077.0|0.0
7617.0|5926.0|0.0
7617.0|4174.0|0.0
7617.0|5635.0|0.0
7617.0|5823.0|0.0
7617.0|2041.0|0.0
7617.0|4526.0|0.0
7617.0|2899.0|0.0
7617.0|7026.0|0.0
7617.0|6188.0|0.0
7617.0|5927.0|0.0
7617.0|5379.0|0.0
7617.0|6569.0|0.0
7617.0|4205.0|0.0
7617.0|5812.0|0.0
7617.0|1507.0|0.0
7617.0|7184.0|0.0
7617.0|6000.0|0.0
7617.0|4536.0|0.0
7617.0|4275.0|0.0
7617.0|7399.0|0.0
588.0|7169.0|0.0
588.0|7828.0|0.0
588.0|7901.0|0.0
588.0|7704.0|0.0
588.0|7329.0|0.0
588.0|7122.0|0.0
588.0|7602.0|0.0
6784.0|1258.0|0.0
6784.0|1396.0|0.09477084709413973
2907.0|7077.0|0.0
2907.0|7859.0|0.0
2907.0|8264.0|0.0
2907.0|8239.0|0.0
2907.0|7164.0|0.0
2907.0|7765.0|0.0
6919.0|7055.0|0.0
6919.0|2581.0|0.0
6919.0|1870.0|0.0
6919.0|5906.0|0.0
6919.0|4750.0|0.0
6919.0|65.0|0.0
6919.0|6436.0|0.0
6919.0|6766.0|0.0
6919.0|4619.0|0.0
6919.0|3657.0|-1.0366596917725583
6919.0|2803.0|0.0
6919.0|3974.0|0.0
6919.0|361.0|0.010088779952939757
6919.0|6442.0|0.0
6919.0|8688.0|0.0
6919.0|7163.0|0.0
6919.0|17.0|0.0
6919.0|2909.0|0.0
6919.0|1903.0|0.0
6919.0|579.0|0.0
6919.0|4432.0|0.0
6919.0|509.0|0.0
6919.0|1787.0|0.0
6919.0|247.0|0.0
6919.0|4010.0|0.0
6919.0|553.0|0.0
6919.0|259.0|0.008619165446200961
6919.0|5553.0|0.0
6919.0|367.0|0.0
6919.0|4354.0|0.0
6919.0|2178.0|0.0
6919.0|6574.0|0.0
6919.0|7219.0|0.0
6919.0|1018.0|0.0
7087.0|3853.0|0.0
7087.0|113.0|0.0
7087.0|5366.0|0.0
7087.0|3600.0|0.0
7087.0|3630.0|0.0
7087.0|6701.0|0.0
7087.0|7792.0|0.0
7087.0|6676.0|0.0
7087.0|829.0|0.0
7087.0|6922.0|0.0
7087.0|4482.0|0.0
7087.0|7227.0|0.0
7087.0|2919.0|0.0
7087.0|8145.0|0.0
7087.0|248.0|0.0
7087.0|2743.0|0.0
7087.0|2692.0|0.0
7087.0|6502.0|0.0
7087.0|4376.0|0.0
7087.0|7927.0|0.0
7087.0|1964.0|0.0
7087.0|5185.0|0.0
7087.0|7609.0|0.0
7087.0|2561.0|0.0
7087.0|3970.0|0.0
7087.0|6513.0|0.0
7087.0|5308.0|0.0
7087.0|312.0|0.0
7087.0|8309.0|0.0
7087.0|4345.0|0.0
7087.0|1507.0|0.0
7087.0|435.0|0.0
7087.0|4592.0|0.0
7087.0|1396.0|0.0
7087.0|5716.0|0.0
7087.0|7248.0|0.0
7087.0|5817.0|0.0
7087.0|1677.0|0.0
3014.0|8773.0|0.0
7854.0|8343.0|1.3971022573850924
7854.0|8273.0|0.0
7854.0|8273.0|0.0
7854.0|1853.0|0.0
7854.0|7811.0|0.0
7854.0|1451.0|0.0
7854.0|3624.0|0.0
7854.0|1780.0|0.0
7854.0|3502.0|0.0
7854.0|8035.0|0.0
7854.0|8303.0|0.0
137.0|7074.0|0.0
137.0|6966.0|0.0
137.0|7996.0|0.0
137.0|7405.0|0.0
137.0|7984.0|0.0
137.0|7104.0|0.0
137.0|6999.0|0.0
137.0|7241.0|0.0
137.0|6952.0|0.0
452.0|7876.0|0.0
452.0|7077.0|0.0
452.0|7874.0|0.0
452.0|7007.0|0.0
452.0|7001.0|0.0
452.0|7162.0|0.0
452.0|7997.0|0.0
452.0|7956.0|0.0
452.0|7021.0|0.0
452.0|7223.0|0.0
452.0|7692.0|0.0
452.0|7617.0|0.0
452.0|7455.0|0.0
452.0|7066.0|0.0
452.0|7037.0|0.0
452.0|7352.0|0.0
452.0|7102.0|0.0
452.0|7987.0|0.0
452.0|6935.0|0.0
452.0|7264.0|0.0
452.0|7931.0|0.0
452.0|6913.0|0.0
452.0|7367.0|0.0
452.0|7419.0|0.0
452.0|7174.0|0.0
452.0|7602.0|0.0
452.0|7527.0|0.0
452.0|7436.0|0.0
452.0|7557.0|0.0
452.0|7790.0|0.0
452.0|8177.0|0.0
452.0|8208.0|0.0
452.0|7502.0|0.0
452.0|8071.0|0.0
452.0|7978.0|0.0
452.0|6923.0|0.0
452.0|7448.0|0.0
452.0|7985.0|0.0
452.0|7411.0|0.0
452.0|8519.0|0.0
452.0|7907.0|0.0
4490.0|7055.0|0.0
4490.0|6988.0|0.0
4490.0|7583.0|0.0
4490.0|7894.0|0.0
4490.0|7001.0|0.0
4490.0|7316.0|0.0
4490.0|7761.0|0.0
4490.0|8314.0|0.0
4490.0|8323.0|0.0
4490.0|8145.0|0.0
4490.0|7542.0|0.0
4490.0|8277.0|0.0
4490.0|7958.0|-0.30730085984957706
4490.0|6955.0|0.0
4490.0|8722.0|0.0
4490.0|7471.0|0.0
4490.0|7546.0|0.0
4490.0|7374.0|0.0
4490.0|7987.0|0.0
4490.0|8061.0|0.0
4490.0|7264.0|0.0
4490.0|7367.0|-0.22746233216296063
4490.0|8156.0|0.0
4490.0|6961.0|0.0
4490.0|7579.0|0.0
4490.0|7419.0|0.0
4490.0|7695.0|0.0
4490.0|8559.0|0.0
4490.0|8351.0|0.0
4490.0|7697.0|0.0
4490.0|7538.0|0.0
4490.0|7108.0|0.0
4490.0|8071.0|0.0
4490.0|7726.0|0.0
4490.0|8162.0|0.0
4490.0|7513.0|0.0
4490.0|8245.0|0.0
7816.0|4172.0|0.0
7816.0|6182.0|0.0
7816.0|4709.0|0.0
7816.0|4466.0|0.0
7816.0|5334.0|0.0
7816.0|4236.0|0.0
7816.0|4248.0|0.0
7816.0|7172.0|0.0
7816.0|4306.0|0.0
7816.0|1992.0|0.0
7816.0|5956.0|0.0
7816.0|2890.0|0.0
7816.0|5743.0|0.0
7816.0|621.0|0.0
7816.0|99.0|0.0
7816.0|404.0|0.0
7816.0|1551.0|0.0
7816.0|862.0|0.0
7816.0|2810.0|0.0
7816.0|6614.0|0.0
7816.0|7077.0|0.0
7816.0|5938.0|0.0
7816.0|3371.0|0.0
7816.0|6585.0|0.0
7816.0|2658.0|0.0
7816.0|3284.0|0.0
7816.0|7910.0|0.0
7816.0|8098.0|0.0
7816.0|46.0|0.0
7816.0|2030.0|0.0
7816.0|1428.0|0.0
7816.0|8301.0|0.0
7816.0|6086.0|0.0
7816.0|4478.0|0.0
7816.0|5635.0|0.0
7816.0|3039.0|0.0
7816.0|5916.0|0.0
7816.0|1505.0|0.0
7816.0|7227.0|0.0
7816.0|1215.0|0.0
7816.0|2919.0|0.0
7816.0|8378.0|0.0
7816.0|335.0|0.0
7816.0|4834.0|0.0
7816.0|45.0|0.0
7816.0|7316.0|0.0
7816.0|3979.0|0.0
7816.0|1736.0|0.0
7816.0|5915.0|0.0
7816.0|3332.0|0.0
7816.0|7033.0|0.0
7816.0|7223.0|0.0
7816.0|3074.0|0.0
7816.0|2167.0|0.0
7816.0|7035.0|0.0
7816.0|4614.0|0.0
7816.0|1597.0|0.0
7816.0|138.0|0.0
7816.0|4157.0|0.0
7816.0|2633.0|0.0
7816.0|2743.0|0.0
7816.0|7595.0|0.0
7816.0|6243.0|0.0
7816.0|8203.0|0.0
7816.0|1834.0|0.0
7816.0|2836.0|0.5241569272928341
7816.0|5404.0|0.0
7816.0|8671.0|0.0
7816.0|2413.0|0.0
7816.0|4178.0|0.0
7816.0|758.0|0.0
7816.0|7692.0|0.0
7816.0|390.0|0.0
7816.0|160.0|0.0
7816.0|7402.0|0.0
7816.0|970.0|0.0
7816.0|5935.0|0.0
7816.0|7352.0|0.0
7816.0|7011.0|0.0
7816.0|2436.0|0.0
7816.0|4714.0|0.0
7816.0|5615.0|0.0
7816.0|5643.0|0.0
7816.0|575.0|0.0
7816.0|6830.0|0.0
7816.0|3890.0|0.0
7816.0|2141.0|0.0
7816.0|8698.0|0.0
